pincode,city,district,state,area
411878,Pune,Pune,Maharashtra,University
411879,Pune,Pune,Maharashtra,Junction
411880,Pune,Pune,Maharashtra,Station
411881,Pune,Pune,Maharashtra,Mixed Use
411882,Pune,Pune,Maharashtra,Dental
411883,Pune,Pune,Maharashtra,Pharmacy
411884,Pune,Pune,Maharashtra,Airport
411885,Pune,Pune,Maharashtra,Outskirts
411886,Pune,Pune,Maharashtra,Station
411887,Pune,Pune,Maharashtra,University
411888,Pune,Pune,Maharashtra,Station
411889,Pune,Pune,Maharashtra,Industrial Area
411890,Pune,Pune,Maharashtra,New City
411891,Pune,Pune,Maharashtra,New City
411892,Pune,Pune,Maharashtra,Medical
411893,Pune,Pune,Maharashtra,Airport
411894,Pune,Pune,Maharashtra,Outskirts
411895,Pune,Pune,Maharashtra,Smart City
411896,Pune,Pune,Maharashtra,East
411897,Pune,Pune,Maharashtra,City
411898,Pune,Pune,Maharashtra,Industrial Area
411899,Pune,Pune,Maharashtra,College
411900,Pune,Pune,Maharashtra,Suburb
411901,Pune,Pune,Maharashtra,Pharmacy
411902,Pune,Pune,Maharashtra,Station
411903,Pune,Pune,Maharashtra,College
411904,Pune,Pune,Maharashtra,Engineering
411905,Pune,Pune,Maharashtra,Downtown
411906,Pune,Pune,Maharashtra,South
411907,Pune,Pune,Maharashtra,Pharmacy
411908,Pune,Pune,Maharashtra,Outskirts
411909,Pune,Pune,Maharashtra,Commerce
411910,Pune,Pune,Maharashtra,Engineering
411911,Pune,Pune,Maharashtra,University
411912,Pune,Pune,Maharashtra,Central
411913,Pune,Pune,Maharashtra,Cultural District
411914,Pune,Pune,Maharashtra,Law
411915,Pune,Pune,Maharashtra,GPO
411916,Pune,Pune,Maharashtra,City
411917,Pune,Pune,Maharashtra,City
411918,Pune,Pune,Maharashtra,Commercial Area
411919,Pune,Pune,Maharashtra,Station
411920,Pune,Pune,Maharashtra,Shopping District
411921,Pune,Pune,Maharashtra,Main
411922,Pune,Pune,Maharashtra,Mixed Use
411923,Pune,Pune,Maharashtra,University
411924,Pune,Pune,Maharashtra,Outskirts
411925,Pune,Pune,Maharashtra,New City
411926,Pune,Pune,Maharashtra,Nursing
411927,Pune,Pune,Maharashtra,Shopping District
411928,Pune,Pune,Maharashtra,Arts
411929,Pune,Pune,Maharashtra,Outskirts
411930,Pune,Pune,Maharashtra,Cultural District
411931,Pune,Pune,Maharashtra,Central
411932,Pune,Pune,Maharashtra,Old City
411933,Pune,Pune,Maharashtra,College
411934,Pune,Pune,Maharashtra,Pharmacy
411935,Pune,Pune,Maharashtra,Outskirts
411936,Pune,Pune,Maharashtra,Crossing
411937,Pune,Pune,Maharashtra,Industrial Area
411938,Pune,Pune,Maharashtra,Digital City
411939,Pune,Pune,Maharashtra,City
411940,Pune,Pune,Maharashtra,Crossing
411941,Pune,Pune,Maharashtra,Heritage Area
411942,Pune,Pune,Maharashtra,GPO
411943,Pune,Pune,Maharashtra,Crossing
411944,Pune,Pune,Maharashtra,Commerce
411945,Pune,Pune,Maharashtra,East
411946,Pune,Pune,Maharashtra,Engineering
411947,Pune,Pune,Maharashtra,Outskirts
411948,Pune,Pune,Maharashtra,Shopping District
411949,Pune,Pune,Maharashtra,GPO
411950,Pune,Pune,Maharashtra,Pharmacy
411951,Pune,Pune,Maharashtra,Industrial Area
411952,Pune,Pune,Maharashtra,Industrial Area
411953,Pune,Pune,Maharashtra,Station
411954,Pune,Pune,Maharashtra,Airport
411955,Pune,Pune,Maharashtra,Dental
411956,Pune,Pune,Maharashtra,Cultural District
411957,Pune,Pune,Maharashtra,GPO
411958,Pune,Pune,Maharashtra,Residential Area
411959,Pune,Pune,Maharashtra,Shopping District
411960,Pune,Pune,Maharashtra,Law
411961,Pune,Pune,Maharashtra,New City
411962,Pune,Pune,Maharashtra,Roundabout
411963,Pune,Pune,Maharashtra,Digital City
411964,Pune,Pune,Maharashtra,Crossing
411965,Pune,Pune,Maharashtra,Airport
411966,Pune,Pune,Maharashtra,City
411967,Pune,Pune,Maharashtra,Downtown
411968,Pune,Pune,Maharashtra,Main
411969,Pune,Pune,Maharashtra,Suburb
411970,Pune,Pune,Maharashtra,GPO
411971,Pune,Pune,Maharashtra,Roundabout
411972,Pune,Pune,Maharashtra,Engineering
411973,Pune,Pune,Maharashtra,West
411974,Pune,Pune,Maharashtra,Digital City
411975,Pune,Pune,Maharashtra,Market
411976,Pune,Pune,Maharashtra,Law
411977,Pune,Pune,Maharashtra,Shopping District
411978,Pune,Pune,Maharashtra,Law
411979,Pune,Pune,Maharashtra,Outskirts
411980,Pune,Pune,Maharashtra,Hospital
411981,Pune,Pune,Maharashtra,Junction
411982,Pune,Pune,Maharashtra,Commerce
411983,Pune,Pune,Maharashtra,Airport
411984,Pune,Pune,Maharashtra,Medical
411985,Pune,Pune,Maharashtra,Old City
411986,Pune,Pune,Maharashtra,Digital City
411987,Pune,Pune,Maharashtra,Medical
411988,Pune,Pune,Maharashtra,Smart City
411989,Pune,Pune,Maharashtra,Cultural District
411990,Pune,Pune,Maharashtra,Commerce
411991,Pune,Pune,Maharashtra,GPO
411992,Pune,Pune,Maharashtra,Engineering
411993,Pune,Pune,Maharashtra,Central
411994,Pune,Pune,Maharashtra,Pharmacy
411995,Pune,Pune,Maharashtra,Airport
411996,Pune,Pune,Maharashtra,Airport
411997,Pune,Pune,Maharashtra,Station
411998,Pune,Pune,Maharashtra,Smart City
411999,Pune,Pune,Maharashtra,Station
440001,Nagpur,Nagpur,Maharashtra,Commercial Area
440002,Nagpur,Nagpur,Maharashtra,Old City
440003,Nagpur,Nagpur,Maharashtra,Central
440004,Nagpur,Nagpur,Maharashtra,Junction
440005,Nagpur,Nagpur,Maharashtra,Entertainment Zone
440006,Nagpur,Nagpur,Maharashtra,West
440007,Nagpur,Nagpur,Maharashtra,Science
440008,Nagpur,Nagpur,Maharashtra,Smart City
440009,Nagpur,Nagpur,Maharashtra,Digital City
440010,Nagpur,Nagpur,Maharashtra,Station
440011,Nagpur,Nagpur,Maharashtra,Industrial Area
440012,Nagpur,Nagpur,Maharashtra,North
440013,Nagpur,Nagpur,Maharashtra,Downtown
440014,Nagpur,Nagpur,Maharashtra,Market
440015,Nagpur,Nagpur,Maharashtra,South
440016,Nagpur,Nagpur,Maharashtra,East
440017,Nagpur,Nagpur,Maharashtra,Old City
440018,Nagpur,Nagpur,Maharashtra,Science
440019,Nagpur,Nagpur,Maharashtra,Central
440020,Nagpur,Nagpur,Maharashtra,Junction
440021,Nagpur,Nagpur,Maharashtra,Central
440022,Nagpur,Nagpur,Maharashtra,College
440023,Nagpur,Nagpur,Maharashtra,Junction
440024,Nagpur,Nagpur,Maharashtra,New City
440025,Nagpur,Nagpur,Maharashtra,Arts
440026,Nagpur,Nagpur,Maharashtra,Airport
440027,Nagpur,Nagpur,Maharashtra,GPO
440028,Nagpur,Nagpur,Maharashtra,Shopping District
440029,Nagpur,Nagpur,Maharashtra,Suburb
440030,Nagpur,Nagpur,Maharashtra,Airport
440031,Nagpur,Nagpur,Maharashtra,Arts
440032,Nagpur,Nagpur,Maharashtra,Commercial Area
440033,Nagpur,Nagpur,Maharashtra,Industrial Area
440034,Nagpur,Nagpur,Maharashtra,Central
440035,Nagpur,Nagpur,Maharashtra,Hospital
440036,Nagpur,Nagpur,Maharashtra,Hospital
440037,Nagpur,Nagpur,Maharashtra,Suburb
440038,Nagpur,Nagpur,Maharashtra,Commercial Area
440039,Nagpur,Nagpur,Maharashtra,Arts
440040,Nagpur,Nagpur,Maharashtra,Smart City
440041,Nagpur,Nagpur,Maharashtra,Industrial Area
440042,Nagpur,Nagpur,Maharashtra,College
440043,Nagpur,Nagpur,Maharashtra,Shopping District
440044,Nagpur,Nagpur,Maharashtra,Nursing
440045,Nagpur,Nagpur,Maharashtra,Digital City
440046,Nagpur,Nagpur,Maharashtra,Main
440047,Nagpur,Nagpur,Maharashtra,Medical
440048,Nagpur,Nagpur,Maharashtra,Engineering
440049,Nagpur,Nagpur,Maharashtra,University
440050,Nagpur,Nagpur,Maharashtra,Arts
440051,Nagpur,Nagpur,Maharashtra,College
440052,Nagpur,Nagpur,Maharashtra,GPO
440053,Nagpur,Nagpur,Maharashtra,Airport
440054,Nagpur,Nagpur,Maharashtra,Suburb
440055,Nagpur,Nagpur,Maharashtra,Shopping District
440056,Nagpur,Nagpur,Maharashtra,Cultural District
440057,Nagpur,Nagpur,Maharashtra,Station
440058,Nagpur,Nagpur,Maharashtra,Industrial Area
440059,Nagpur,Nagpur,Maharashtra,Mixed Use
440060,Nagpur,Nagpur,Maharashtra,North
440061,Nagpur,Nagpur,Maharashtra,Nursing
440062,Nagpur,Nagpur,Maharashtra,Mixed Use
440063,Nagpur,Nagpur,Maharashtra,College
440064,Nagpur,Nagpur,Maharashtra,Station
440065,Nagpur,Nagpur,Maharashtra,Industrial Area
440066,Nagpur,Nagpur,Maharashtra,Digital City
440067,Nagpur,Nagpur,Maharashtra,Mixed Use
440068,Nagpur,Nagpur,Maharashtra,Mixed Use
440069,Nagpur,Nagpur,Maharashtra,Engineering
440070,Nagpur,Nagpur,Maharashtra,Arts
440071,Nagpur,Nagpur,Maharashtra,Central
440072,Nagpur,Nagpur,Maharashtra,Central
440073,Nagpur,Nagpur,Maharashtra,Medical
440074,Nagpur,Nagpur,Maharashtra,Dental
440075,Nagpur,Nagpur,Maharashtra,South
440076,Nagpur,Nagpur,Maharashtra,City
440077,Nagpur,Nagpur,Maharashtra,Cultural District
440078,Nagpur,Nagpur,Maharashtra,Pharmacy
440079,Nagpur,Nagpur,Maharashtra,Mixed Use
440080,Nagpur,Nagpur,Maharashtra,Old City
440081,Nagpur,Nagpur,Maharashtra,Entertainment Zone
440082,Nagpur,Nagpur,Maharashtra,GPO
440083,Nagpur,Nagpur,Maharashtra,Station
440084,Nagpur,Nagpur,Maharashtra,College
440085,Nagpur,Nagpur,Maharashtra,Cultural District
440086,Nagpur,Nagpur,Maharashtra,Commercial Area
440087,Nagpur,Nagpur,Maharashtra,Commercial Area
440088,Nagpur,Nagpur,Maharashtra,Shopping District
440089,Nagpur,Nagpur,Maharashtra,Residential Area
440090,Nagpur,Nagpur,Maharashtra,South
440091,Nagpur,Nagpur,Maharashtra,Nursing
440092,Nagpur,Nagpur,Maharashtra,Smart City
440093,Nagpur,Nagpur,Maharashtra,Downtown
440094,Nagpur,Nagpur,Maharashtra,Smart City
440095,Nagpur,Nagpur,Maharashtra,Digital City
440096,Nagpur,Nagpur,Maharashtra,Roundabout
440097,Nagpur,Nagpur,Maharashtra,City
440098,Nagpur,Nagpur,Maharashtra,University
440099,Nagpur,Nagpur,Maharashtra,Old City
440100,Nagpur,Nagpur,Maharashtra,Pharmacy
440101,Nagpur,Nagpur,Maharashtra,Hospital
440102,Nagpur,Nagpur,Maharashtra,Arts
440103,Nagpur,Nagpur,Maharashtra,Mixed Use
440104,Nagpur,Nagpur,Maharashtra,Central
440105,Nagpur,Nagpur,Maharashtra,Hospital
440106,Nagpur,Nagpur,Maharashtra,Downtown
440107,Nagpur,Nagpur,Maharashtra,South
440108,Nagpur,Nagpur,Maharashtra,Central
440109,Nagpur,Nagpur,Maharashtra,GPO
440110,Nagpur,Nagpur,Maharashtra,West
440111,Nagpur,Nagpur,Maharashtra,Market
440112,Nagpur,Nagpur,Maharashtra,South
440113,Nagpur,Nagpur,Maharashtra,University
440114,Nagpur,Nagpur,Maharashtra,Shopping District
440115,Nagpur,Nagpur,Maharashtra,Commerce
440116,Nagpur,Nagpur,Maharashtra,Entertainment Zone
440117,Nagpur,Nagpur,Maharashtra,Arts
440118,Nagpur,Nagpur,Maharashtra,Old City
440119,Nagpur,Nagpur,Maharashtra,Main
440120,Nagpur,Nagpur,Maharashtra,Engineering
440121,Nagpur,Nagpur,Maharashtra,Entertainment Zone
440122,Nagpur,Nagpur,Maharashtra,Crossing
440123,Nagpur,Nagpur,Maharashtra,Arts
440124,Nagpur,Nagpur,Maharashtra,Commerce
440125,Nagpur,Nagpur,Maharashtra,Dental
440126,Nagpur,Nagpur,Maharashtra,Cultural District
440127,Nagpur,Nagpur,Maharashtra,Shopping District
440128,Nagpur,Nagpur,Maharashtra,Shopping District
440129,Nagpur,Nagpur,Maharashtra,Central
440130,Nagpur,Nagpur,Maharashtra,East
440131,Nagpur,Nagpur,Maharashtra,Market
440132,Nagpur,Nagpur,Maharashtra,University
440133,Nagpur,Nagpur,Maharashtra,Residential Area
440134,Nagpur,Nagpur,Maharashtra,Engineering
440135,Nagpur,Nagpur,Maharashtra,Residential Area
440136,Nagpur,Nagpur,Maharashtra,Industrial Area
440137,Nagpur,Nagpur,Maharashtra,Business Park
440138,Nagpur,Nagpur,Maharashtra,Main
440139,Nagpur,Nagpur,Maharashtra,Digital City
440140,Nagpur,Nagpur,Maharashtra,Business Park
440141,Nagpur,Nagpur,Maharashtra,Cultural District
440142,Nagpur,Nagpur,Maharashtra,Commerce
440143,Nagpur,Nagpur,Maharashtra,Entertainment Zone
440144,Nagpur,Nagpur,Maharashtra,Digital City
440145,Nagpur,Nagpur,Maharashtra,New City
440146,Nagpur,Nagpur,Maharashtra,Hospital
440147,Nagpur,Nagpur,Maharashtra,West
440148,Nagpur,Nagpur,Maharashtra,South
440149,Nagpur,Nagpur,Maharashtra,Smart City
440150,Nagpur,Nagpur,Maharashtra,Station
440151,Nagpur,Nagpur,Maharashtra,Science
440152,Nagpur,Nagpur,Maharashtra,North
440153,Nagpur,Nagpur,Maharashtra,Commerce
440154,Nagpur,Nagpur,Maharashtra,Outskirts
440155,Nagpur,Nagpur,Maharashtra,Mixed Use
440156,Nagpur,Nagpur,Maharashtra,Pharmacy
440157,Nagpur,Nagpur,Maharashtra,Digital City
440158,Nagpur,Nagpur,Maharashtra,Market
440159,Nagpur,Nagpur,Maharashtra,Nursing
440160,Nagpur,Nagpur,Maharashtra,Residential Area
440161,Nagpur,Nagpur,Maharashtra,Commerce
440162,Nagpur,Nagpur,Maharashtra,Old City
440163,Nagpur,Nagpur,Maharashtra,Market
440164,Nagpur,Nagpur,Maharashtra,Heritage Area
440165,Nagpur,Nagpur,Maharashtra,New City
440166,Nagpur,Nagpur,Maharashtra,Pharmacy
440167,Nagpur,Nagpur,Maharashtra,Pharmacy
440168,Nagpur,Nagpur,Maharashtra,Downtown
440169,Nagpur,Nagpur,Maharashtra,Shopping District
440170,Nagpur,Nagpur,Maharashtra,Law
440171,Nagpur,Nagpur,Maharashtra,New City
440172,Nagpur,Nagpur,Maharashtra,University
440173,Nagpur,Nagpur,Maharashtra,Engineering
440174,Nagpur,Nagpur,Maharashtra,Shopping District
440175,Nagpur,Nagpur,Maharashtra,Hospital
440176,Nagpur,Nagpur,Maharashtra,West
440177,Nagpur,Nagpur,Maharashtra,Pharmacy
440178,Nagpur,Nagpur,Maharashtra,Law
440179,Nagpur,Nagpur,Maharashtra,Engineering
440180,Nagpur,Nagpur,Maharashtra,Industrial Area
440181,Nagpur,Nagpur,Maharashtra,Heritage Area
440182,Nagpur,Nagpur,Maharashtra,Commercial Area
440183,Nagpur,Nagpur,Maharashtra,Outskirts
440184,Nagpur,Nagpur,Maharashtra,Roundabout
440185,Nagpur,Nagpur,Maharashtra,Smart City
440186,Nagpur,Nagpur,Maharashtra,Residential Area
440187,Nagpur,Nagpur,Maharashtra,Business Park
440188,Nagpur,Nagpur,Maharashtra,GPO
440189,Nagpur,Nagpur,Maharashtra,Junction
440190,Nagpur,Nagpur,Maharashtra,North
440191,Nagpur,Nagpur,Maharashtra,Commerce
440192,Nagpur,Nagpur,Maharashtra,Entertainment Zone
440193,Nagpur,Nagpur,Maharashtra,Junction
440194,Nagpur,Nagpur,Maharashtra,GPO
440195,Nagpur,Nagpur,Maharashtra,Entertainment Zone
440196,Nagpur,Nagpur,Maharashtra,Outskirts
440197,Nagpur,Nagpur,Maharashtra,Nursing
440198,Nagpur,Nagpur,Maharashtra,City
440199,Nagpur,Nagpur,Maharashtra,Residential Area
440200,Nagpur,Nagpur,Maharashtra,Medical
440201,Nagpur,Nagpur,Maharashtra,Medical
440202,Nagpur,Nagpur,Maharashtra,Station
440203,Nagpur,Nagpur,Maharashtra,Hospital
440204,Nagpur,Nagpur,Maharashtra,University
440205,Nagpur,Nagpur,Maharashtra,Entertainment Zone
440206,Nagpur,Nagpur,Maharashtra,Shopping District
440207,Nagpur,Nagpur,Maharashtra,Dental
440208,Nagpur,Nagpur,Maharashtra,New City
440209,Nagpur,Nagpur,Maharashtra,Law
440210,Nagpur,Nagpur,Maharashtra,New City
440211,Nagpur,Nagpur,Maharashtra,Crossing
440212,Nagpur,Nagpur,Maharashtra,Downtown
440213,Nagpur,Nagpur,Maharashtra,Commercial Area
440214,Nagpur,Nagpur,Maharashtra,Downtown
440215,Nagpur,Nagpur,Maharashtra,Arts
440216,Nagpur,Nagpur,Maharashtra,Science
440217,Nagpur,Nagpur,Maharashtra,Science
440218,Nagpur,Nagpur,Maharashtra,Cultural District
440219,Nagpur,Nagpur,Maharashtra,Airport
440220,Nagpur,Nagpur,Maharashtra,Arts
440221,Nagpur,Nagpur,Maharashtra,GPO
440222,Nagpur,Nagpur,Maharashtra,Industrial Area
440223,Nagpur,Nagpur,Maharashtra,Central
440224,Nagpur,Nagpur,Maharashtra,Station
440225,Nagpur,Nagpur,Maharashtra,College
440226,Nagpur,Nagpur,Maharashtra,West
440227,Nagpur,Nagpur,Maharashtra,New City
440228,Nagpur,Nagpur,Maharashtra,Dental
440229,Nagpur,Nagpur,Maharashtra,Crossing
440230,Nagpur,Nagpur,Maharashtra,Commerce
440231,Nagpur,Nagpur,Maharashtra,South
440232,Nagpur,Nagpur,Maharashtra,Pharmacy
440233,Nagpur,Nagpur,Maharashtra,Commerce
440234,Nagpur,Nagpur,Maharashtra,Cultural District
440235,Nagpur,Nagpur,Maharashtra,Market
440236,Nagpur,Nagpur,Maharashtra,Law
440237,Nagpur,Nagpur,Maharashtra,Smart City
440238,Nagpur,Nagpur,Maharashtra,Dental
440239,Nagpur,Nagpur,Maharashtra,Roundabout
440240,Nagpur,Nagpur,Maharashtra,Law
440241,Nagpur,Nagpur,Maharashtra,Main
440242,Nagpur,Nagpur,Maharashtra,Crossing
440243,Nagpur,Nagpur,Maharashtra,Downtown
440244,Nagpur,Nagpur,Maharashtra,Smart City
440245,Nagpur,Nagpur,Maharashtra,Business Park
440246,Nagpur,Nagpur,Maharashtra,Market
440247,Nagpur,Nagpur,Maharashtra,Entertainment Zone
440248,Nagpur,Nagpur,Maharashtra,Cultural District
440249,Nagpur,Nagpur,Maharashtra,Medical
440250,Nagpur,Nagpur,Maharashtra,Law
440251,Nagpur,Nagpur,Maharashtra,GPO
440252,Nagpur,Nagpur,Maharashtra,Roundabout
440253,Nagpur,Nagpur,Maharashtra,Airport
440254,Nagpur,Nagpur,Maharashtra,Entertainment Zone
440255,Nagpur,Nagpur,Maharashtra,Residential Area
440256,Nagpur,Nagpur,Maharashtra,Shopping District
440257,Nagpur,Nagpur,Maharashtra,Main
440258,Nagpur,Nagpur,Maharashtra,Airport
440259,Nagpur,Nagpur,Maharashtra,North
440260,Nagpur,Nagpur,Maharashtra,Business Park
440261,Nagpur,Nagpur,Maharashtra,GPO
440262,Nagpur,Nagpur,Maharashtra,Business Park
440263,Nagpur,Nagpur,Maharashtra,Old City
440264,Nagpur,Nagpur,Maharashtra,Nursing
440265,Nagpur,Nagpur,Maharashtra,Hospital
440266,Nagpur,Nagpur,Maharashtra,Arts
440267,Nagpur,Nagpur,Maharashtra,Suburb
440268,Nagpur,Nagpur,Maharashtra,Residential Area
440269,Nagpur,Nagpur,Maharashtra,Pharmacy
440270,Nagpur,Nagpur,Maharashtra,Dental
440271,Nagpur,Nagpur,Maharashtra,Central
440272,Nagpur,Nagpur,Maharashtra,North
440273,Nagpur,Nagpur,Maharashtra,Industrial Area
440274,Nagpur,Nagpur,Maharashtra,Outskirts
440275,Nagpur,Nagpur,Maharashtra,Mixed Use
440276,Nagpur,Nagpur,Maharashtra,Suburb
440277,Nagpur,Nagpur,Maharashtra,Shopping District
440278,Nagpur,Nagpur,Maharashtra,Arts
440279,Nagpur,Nagpur,Maharashtra,Industrial Area
440280,Nagpur,Nagpur,Maharashtra,Business Park
440281,Nagpur,Nagpur,Maharashtra,Hospital
440282,Nagpur,Nagpur,Maharashtra,City
440283,Nagpur,Nagpur,Maharashtra,Hospital
440284,Nagpur,Nagpur,Maharashtra,Dental
440285,Nagpur,Nagpur,Maharashtra,Shopping District
440286,Nagpur,Nagpur,Maharashtra,North
440287,Nagpur,Nagpur,Maharashtra,College
440288,Nagpur,Nagpur,Maharashtra,Industrial Area
440289,Nagpur,Nagpur,Maharashtra,South
440290,Nagpur,Nagpur,Maharashtra,Market
440291,Nagpur,Nagpur,Maharashtra,Commercial Area
440292,Nagpur,Nagpur,Maharashtra,College
440293,Nagpur,Nagpur,Maharashtra,Law
440294,Nagpur,Nagpur,Maharashtra,Market
440295,Nagpur,Nagpur,Maharashtra,Arts
440296,Nagpur,Nagpur,Maharashtra,Station
440297,Nagpur,Nagpur,Maharashtra,Commerce
440298,Nagpur,Nagpur,Maharashtra,Main
440299,Nagpur,Nagpur,Maharashtra,West
440300,Nagpur,Nagpur,Maharashtra,Arts
440301,Nagpur,Nagpur,Maharashtra,West
440302,Nagpur,Nagpur,Maharashtra,Residential Area
440303,Nagpur,Nagpur,Maharashtra,New City
440304,Nagpur,Nagpur,Maharashtra,Smart City
440305,Nagpur,Nagpur,Maharashtra,Roundabout
440306,Nagpur,Nagpur,Maharashtra,New City
440307,Nagpur,Nagpur,Maharashtra,Downtown
440308,Nagpur,Nagpur,Maharashtra,Main
440309,Nagpur,Nagpur,Maharashtra,Station
440310,Nagpur,Nagpur,Maharashtra,Industrial Area
440311,Nagpur,Nagpur,Maharashtra,Medical
440312,Nagpur,Nagpur,Maharashtra,Commercial Area
440313,Nagpur,Nagpur,Maharashtra,Roundabout
440314,Nagpur,Nagpur,Maharashtra,New City
440315,Nagpur,Nagpur,Maharashtra,Outskirts
440316,Nagpur,Nagpur,Maharashtra,Main
440317,Nagpur,Nagpur,Maharashtra,College
440318,Nagpur,Nagpur,Maharashtra,Crossing
440319,Nagpur,Nagpur,Maharashtra,City
440320,Nagpur,Nagpur,Maharashtra,Old City
440321,Nagpur,Nagpur,Maharashtra,Central
440322,Nagpur,Nagpur,Maharashtra,Industrial Area
440323,Nagpur,Nagpur,Maharashtra,South
440324,Nagpur,Nagpur,Maharashtra,College
440325,Nagpur,Nagpur,Maharashtra,Digital City
440326,Nagpur,Nagpur,Maharashtra,South
440327,Nagpur,Nagpur,Maharashtra,Industrial Area
440328,Nagpur,Nagpur,Maharashtra,South
440329,Nagpur,Nagpur,Maharashtra,Hospital
440330,Nagpur,Nagpur,Maharashtra,Pharmacy
440331,Nagpur,Nagpur,Maharashtra,Pharmacy
440332,Nagpur,Nagpur,Maharashtra,West
440333,Nagpur,Nagpur,Maharashtra,Digital City
440334,Nagpur,Nagpur,Maharashtra,Main
440335,Nagpur,Nagpur,Maharashtra,Station
440336,Nagpur,Nagpur,Maharashtra,West
440337,Nagpur,Nagpur,Maharashtra,Pharmacy
440338,Nagpur,Nagpur,Maharashtra,Medical
440339,Nagpur,Nagpur,Maharashtra,Roundabout
440340,Nagpur,Nagpur,Maharashtra,Hospital
440341,Nagpur,Nagpur,Maharashtra,Law
440342,Nagpur,Nagpur,Maharashtra,Mixed Use
440343,Nagpur,Nagpur,Maharashtra,Pharmacy
440344,Nagpur,Nagpur,Maharashtra,East
440345,Nagpur,Nagpur,Maharashtra,Downtown
440346,Nagpur,Nagpur,Maharashtra,Residential Area
440347,Nagpur,Nagpur,Maharashtra,Arts
440348,Nagpur,Nagpur,Maharashtra,GPO
440349,Nagpur,Nagpur,Maharashtra,Heritage Area
440350,Nagpur,Nagpur,Maharashtra,Downtown
440351,Nagpur,Nagpur,Maharashtra,Law
440352,Nagpur,Nagpur,Maharashtra,Main
440353,Nagpur,Nagpur,Maharashtra,Dental
440354,Nagpur,Nagpur,Maharashtra,West
440355,Nagpur,Nagpur,Maharashtra,Arts
440356,Nagpur,Nagpur,Maharashtra,Commercial Area
440357,Nagpur,Nagpur,Maharashtra,Central
440358,Nagpur,Nagpur,Maharashtra,Downtown
440359,Nagpur,Nagpur,Maharashtra,Nursing
440360,Nagpur,Nagpur,Maharashtra,Residential Area
440361,Nagpur,Nagpur,Maharashtra,East
440362,Nagpur,Nagpur,Maharashtra,Nursing
440363,Nagpur,Nagpur,Maharashtra,Digital City
440364,Nagpur,Nagpur,Maharashtra,East
440365,Nagpur,Nagpur,Maharashtra,West
440366,Nagpur,Nagpur,Maharashtra,Crossing
440367,Nagpur,Nagpur,Maharashtra,East
440368,Nagpur,Nagpur,Maharashtra,Nursing
440369,Nagpur,Nagpur,Maharashtra,Central
440370,Nagpur,Nagpur,Maharashtra,Shopping District
440371,Nagpur,Nagpur,Maharashtra,Station
440372,Nagpur,Nagpur,Maharashtra,Arts
440373,Nagpur,Nagpur,Maharashtra,Residential Area
440374,Nagpur,Nagpur,Maharashtra,New City
440375,Nagpur,Nagpur,Maharashtra,Airport
440376,Nagpur,Nagpur,Maharashtra,Junction
440377,Nagpur,Nagpur,Maharashtra,Market
440378,Nagpur,Nagpur,Maharashtra,Old City
440379,Nagpur,Nagpur,Maharashtra,East
440380,Nagpur,Nagpur,Maharashtra,Engineering
440381,Nagpur,Nagpur,Maharashtra,University
440382,Nagpur,Nagpur,Maharashtra,Commercial Area
440383,Nagpur,Nagpur,Maharashtra,Roundabout
440384,Nagpur,Nagpur,Maharashtra,Engineering
440385,Nagpur,Nagpur,Maharashtra,GPO
440386,Nagpur,Nagpur,Maharashtra,University
440387,Nagpur,Nagpur,Maharashtra,Suburb
440388,Nagpur,Nagpur,Maharashtra,Downtown
440389,Nagpur,Nagpur,Maharashtra,Digital City
440390,Nagpur,Nagpur,Maharashtra,Airport
440391,Nagpur,Nagpur,Maharashtra,Market
440392,Nagpur,Nagpur,Maharashtra,Digital City
440393,Nagpur,Nagpur,Maharashtra,Business Park
440394,Nagpur,Nagpur,Maharashtra,Roundabout
440395,Nagpur,Nagpur,Maharashtra,Heritage Area
440396,Nagpur,Nagpur,Maharashtra,Hospital
440397,Nagpur,Nagpur,Maharashtra,Commercial Area
440398,Nagpur,Nagpur,Maharashtra,Airport
440399,Nagpur,Nagpur,Maharashtra,Smart City
440400,Nagpur,Nagpur,Maharashtra,Business Park
440401,Nagpur,Nagpur,Maharashtra,Residential Area
440402,Nagpur,Nagpur,Maharashtra,Market
440403,Nagpur,Nagpur,Maharashtra,South
440404,Nagpur,Nagpur,Maharashtra,Dental
440405,Nagpur,Nagpur,Maharashtra,West
440406,Nagpur,Nagpur,Maharashtra,Central
440407,Nagpur,Nagpur,Maharashtra,GPO
440408,Nagpur,Nagpur,Maharashtra,Heritage Area
440409,Nagpur,Nagpur,Maharashtra,Medical
440410,Nagpur,Nagpur,Maharashtra,Junction
440411,Nagpur,Nagpur,Maharashtra,Commerce
440412,Nagpur,Nagpur,Maharashtra,Station
440413,Nagpur,Nagpur,Maharashtra,New City
440414,Nagpur,Nagpur,Maharashtra,Central
440415,Nagpur,Nagpur,Maharashtra,Roundabout
440416,Nagpur,Nagpur,Maharashtra,Medical
440417,Nagpur,Nagpur,Maharashtra,Digital City
440418,Nagpur,Nagpur,Maharashtra,Entertainment Zone
440419,Nagpur,Nagpur,Maharashtra,Commerce
440420,Nagpur,Nagpur,Maharashtra,Station
440421,Nagpur,Nagpur,Maharashtra,Engineering
440422,Nagpur,Nagpur,Maharashtra,University
440423,Nagpur,Nagpur,Maharashtra,Airport
440424,Nagpur,Nagpur,Maharashtra,Airport
